diametro_pistao_mm,tipo_amortecimento,protecao_especial,clamping_unit,posicao_instalacao,horas_operacao,manutencao_realizada,curso_mm,modelo_cilindro,temperatura_ambiente_C,pressao_operacao_bar,velocidade_pistao_mm_s,pressao_entrada_sensor_bar,pressao_saida_sensor_bar,sensor_umidade_pct,vibracao_mm_s,delta_pressao_bar,vazamento_detectado,umidade_interna_detectada,desgaste_detectado,falha
50,PPV,Nenhuma,True,Vertical,74,True,439,DSNU-50-439-PPV-A,23.2,5.98,378.2,6.050000000000001,5.807,4.06,1.39,0.24300000000000033,False,False,False,0
10,PPS,A6,False,Vertical,575,True,14,DSNU-10-14-PPS-A,-2.2,4.21,380.9,4.27,4.148999999999999,3.44,2.58,0.12100000000000044,False,False,False,0
10,P,Nenhuma,False,Inclinada,275,True,10,DSNU-10-10-P-A,40.3,6.55,501.3,6.6899999999999995,6.582,0.39,3.64,0.10799999999999965,False,False,False,0
40,P,Nenhuma,False,Horizontal,766,True,40,DSNU-40-40-P-A,55.5,6.61,333.9,6.7700000000000005,6.527,0.62,3.76,0.24300000000000033,False,False,False,0
12,PPV,Nenhuma,True,Horizontal,974,True,104,DSNU-12-104-PPV-A,59.1,4.72,106.7,4.72,4.5729999999999995,3.34,0.92,0.14700000000000024,False,False,False,0
50,P,Nenhuma,False,Vertical,182,True,415,DSNU-50-415-P-A,17.7,7.82,306.5,7.88,7.662,0.12,1.35,0.21799999999999997,False,False,False,0
63,P,Nenhuma,False,Inclinada,88,True,347,DSNU-63-347-P-A,16.0,3.67,90.7,3.69,3.606,3.41,2.32,0.08400000000000007,False,False,False,0
50,PPV,Nenhuma,False,Inclinada,722,True,479,DSNU-50-479-PPV-A,-2.0,3.03,491.9,3.0599999999999996,2.8169999999999997,1.3,2.42,0.24299999999999988,False,False,False,0
16,PPS,Nenhuma,False,Vertical,866,True,39,DSNU-16-39-PPS-A,54.6,2.32,699.5,2.5,2.404,3.4,1.93,0.09600000000000009,False,False,False,0
16,PPV,R8,False,Inclinada,763,True,77,DSNU-16-77-PPV-A,49.3,8.07,541.7,8.27,7.935,0.92,2.21,0.33499999999999996,False,False,False,0
20,P,R8,False,Horizontal,827,True,303,DSNU-20-303-P-A,38.2,2.11,397.5,2.2399999999999998,1.9409999999999998,2.71,0.05,0.29899999999999993,False,False,False,0
16,PPS,Nenhuma,False,Horizontal,559,True,85,DSNU-16-85-PPS-A,2.9,8.96,607.1,9.13,8.855,3.51,0.78,0.27500000000000036,False,False,False,0
16,PPS,Nenhuma,True,Vertical,599,True,178,DSNU-16-178-PPS-A,38.8,1.55,82.5,1.6300000000000001,1.395,1.44,1.77,0.2350000000000001,False,False,False,0
32,PPS,Nenhuma,False,Inclinada,739,True,38,DSNU-32-38-PPS-A,8.2,1.46,207.7,1.56,1.4380000000000002,3.57,0.92,0.12199999999999989,False,False,False,0
10,PPS,R3,False,Vertical,476,True,35,DSNU-10-35-PPS-A,42.2,2.3,259.2,2.4699999999999998,2.351,2.18,1.84,0.11899999999999977,False,False,False,0
32,P,Nenhuma,False,Horizontal,772,True,411,DSNU-32-411-P-A,3.5,9.17,184.2,9.17,8.782,1.1,1.33,0.3879999999999999,False,False,False,0
12,PPS,R3,False,Vertical,227,True,97,DSNU-12-97-PPS-A,48.2,3.4,376.7,3.54,3.399,0.95,1.56,0.14100000000000001,False,False,False,0
40,P,R3,True,Vertical,1135,True,71,DSNU-40-71-P-A,49.3,8.69,726.8,8.84,8.442,4.08,2.89,0.3979999999999997,False,False,False,0
40,PPS,A6,False,Inclinada,1166,True,380,DSNU-40-380-PPS-A,11.4,7.24,620.6,7.44,7.277,3.64,1.29,0.16300000000000026,False,False,False,0
8,PPS,R3,False,Inclinada,844,True,65,DSNU-8-65-PPS-A,19.4,1.51,243.5,1.63,1.23,3.5,3.59,0.3999999999999999,False,False,False,0
25,P,Nenhuma,False,Vertical,196,True,102,DSNU-25-102-P-A,1.0,7.06,599.4,7.069999999999999,6.685,1.16,0.83,0.3849999999999998,False,False,False,0
20,PPV,Nenhuma,False,Horizontal,913,True,113,DSNU-20-113-PPV-A,43.6,1.59,49.1,1.75,1.722,2.66,2.09,0.028000000000000025,False,False,False,0
32,P,Nenhuma,False,Horizontal,167,True,236,DSNU-32-236-P-A,-4.4,2.27,368.3,2.33,2.144,0.85,1.64,0.18599999999999994,False,False,False,0
10,P,A6,False,Inclinada,306,True,67,DSNU-10-67-P-A,-8.2,8.85,759.5,8.95,8.68,0.62,2.63,0.2699999999999996,False,False,False,0
10,PPV,Nenhuma,False,Inclinada,613,True,35,DSNU-10-35-PPV-A,-8.5,2.34,591.1,2.4499999999999997,2.2979999999999996,4.02,3.12,0.15200000000000014,False,False,False,0
20,PPV,R3,False,Inclinada,191,True,276,DSNU-20-276-PPV-A,34.3,7.76,254.4,7.77,7.638999999999999,2.0,1.74,0.13100000000000023,False,False,False,0
8,PPV,R3,False,Horizontal,181,True,88,DSNU-8-88-PPV-A,-2.1,4.61,449.9,4.680000000000001,4.583,4.83,2.7,0.09700000000000042,False,False,False,0
40,P,R3,False,Horizontal,88,True,126,DSNU-40-126-P-A,-9.5,1.26,362.9,1.35,1.125,4.97,0.49,0.2250000000000001,False,False,False,0
32,P,A6,False,Inclinada,0,True,415,DSNU-32-415-P-A,43.4,3.32,291.3,3.51,3.323,2.96,1.23,0.18699999999999983,False,False,False,0
50,PPS,A6,False,Horizontal,422,True,432,DSNU-50-432-PPS-A,58.1,5.5,324.1,5.58,5.352,0.38,2.01,0.22799999999999976,False,False,False,0
40,PPV,Nenhuma,False,Inclinada,928,True,412,DSNU-40-412-PPV-A,-8.3,2.52,720.2,2.7,2.6420000000000003,3.35,0.07,0.05799999999999983,False,False,False,0
32,PPV,A6,False,Horizontal,885,True,266,DSNU-32-266-PPV-A,36.6,2.44,198.3,2.48,2.379,0.82,2.66,0.10099999999999998,False,False,False,0
50,P,Nenhuma,False,Horizontal,255,True,219,DSNU-50-219-P-A,47.1,8.01,720.6,8.03,7.928999999999999,2.86,2.02,0.10099999999999998,False,False,False,0
12,P,R8,False,Inclinada,717,True,168,DSNU-12-168-P-A,-9.4,4.17,468.5,4.1899999999999995,4.023,3.73,3.41,0.16699999999999982,False,False,False,0
32,P,R3,True,Vertical,95,True,370,DSNU-32-370-P-A,25.3,3.92,120.0,3.9699999999999998,3.7969999999999997,1.25,2.31,0.17300000000000004,False,False,False,0
20,P,R3,False,Inclinada,75,True,116,DSNU-20-116-P-A,38.5,6.79,268.3,6.92,6.791,4.13,1.41,0.12899999999999956,False,False,False,0
8,P,R8,False,Inclinada,1046,True,31,DSNU-8-31-P-A,49.9,7.08,427.7,7.22,7.125,0.26,2.47,0.09499999999999975,False,False,False,0
25,PPS,Nenhuma,False,Vertical,95,True,20,DSNU-25-20-PPS-A,22.2,2.44,255.4,2.4699999999999998,2.4149999999999996,3.32,1.91,0.05500000000000016,False,False,False,0
50,P,A6,False,Vertical,353,True,65,DSNU-50-65-P-A,60.0,2.05,228.4,2.17,2.077,0.71,1.54,0.09299999999999997,False,False,False,0
32,PPV,Nenhuma,False,Inclinada,347,True,433,DSNU-32-433-PPV-A,27.8,5.95,464.0,6.0,5.723,1.58,0.99,0.27700000000000014,False,False,False,0
20,PPS,Nenhuma,False,Inclinada,80,True,147,DSNU-20-147-PPS-A,39.5,3.4,579.4,3.4,3.2729999999999997,1.58,1.49,0.12700000000000022,False,False,False,0
12,PPS,Nenhuma,False,Horizontal,1180,True,95,DSNU-12-95-PPS-A,47.9,8.12,267.7,8.12,7.866999999999999,3.05,2.23,0.2530000000000001,False,False,False,0
20,PPV,Nenhuma,False,Vertical,908,True,158,DSNU-20-158-PPV-A,-4.7,2.18,213.8,2.22,1.8870000000000002,0.78,3.36,0.33299999999999996,False,False,False,0
8,PPS,Nenhuma,False,Horizontal,366,True,81,DSNU-8-81-PPS-A,36.2,8.71,528.7,8.840000000000002,8.499000000000002,0.28,0.29,0.3409999999999993,False,False,False,0
8,PPV,R3,False,Horizontal,558,True,9,DSNU-8-9-PPV-A,-2.6,6.85,291.7,6.93,6.851,4.63,3.59,0.07899999999999974,False,False,False,0
25,PPV,R8,True,Vertical,1108,True,404,DSNU-25-404-PPV-A,43.1,2.78,204.4,2.88,2.734,1.92,1.11,0.1459999999999999,False,False,False,0
63,PPS,Nenhuma,False,Vertical,1099,True,64,DSNU-63-64-PPS-A,31.5,8.04,495.4,8.219999999999999,7.913999999999999,2.82,0.78,0.30600000000000005,False,False,False,0
8,PPS,Nenhuma,True,Inclinada,420,True,96,DSNU-8-96-PPS-A,49.1,4.69,377.6,4.800000000000001,4.525,1.4,3.91,0.27500000000000036,False,False,False,0
63,P,Nenhuma,True,Inclinada,607,True,168,DSNU-63-168-P-A,-3.0,8.53,390.4,8.54,8.518999999999998,3.34,1.82,0.021000000000000796,False,False,False,0
50,P,Nenhuma,False,Vertical,987,True,39,DSNU-50-39-P-A,41.4,1.19,74.4,1.24,0.858,2.34,1.51,0.382,False,False,False,0
32,PPS,A6,False,Vertical,1018,True,8,DSNU-32-8-PPS-A,38.5,3.2,339.2,3.22,3.1310000000000002,0.16,2.94,0.08899999999999997,False,False,False,0
25,PPV,R3,False,Vertical,1126,True,440,DSNU-25-440-PPV-A,22.7,1.75,138.5,1.88,1.501,2.24,2.58,0.379,False,False,False,0
25,P,R8,False,Vertical,128,True,4,DSNU-25-4-P-A,24.1,5.69,210.7,5.83,5.444,3.51,2.88,0.3860000000000001,False,False,False,0
16,PPS,Nenhuma,False,Horizontal,549,True,95,DSNU-16-95-PPS-A,-5.2,8.72,569.0,8.770000000000001,8.481000000000002,3.45,2.17,0.2889999999999997,False,False,False,0
50,P,R3,True,Vertical,872,True,435,DSNU-50-435-P-A,32.7,6.13,11.2,6.21,6.059,3.8,0.99,0.1509999999999998,False,False,False,0
10,PPS,Nenhuma,False,Inclinada,1055,True,71,DSNU-10-71-PPS-A,48.2,1.86,653.5,1.9500000000000002,1.8820000000000001,2.19,1.08,0.06800000000000006,False,False,False,0
50,PPV,Nenhuma,False,Inclinada,594,True,62,DSNU-50-62-PPV-A,7.5,9.45,364.6,9.59,9.225,1.89,1.34,0.3650000000000002,False,False,False,0
16,PPV,R3,True,Vertical,666,True,13,DSNU-16-13-PPV-A,45.6,6.42,278.4,6.54,6.234,0.98,0.38,0.30600000000000005,False,False,False,0
40,PPV,R8,False,Horizontal,274,True,115,DSNU-40-115-PPV-A,5.3,5.5,495.1,5.53,5.5200000000000005,3.52,3.5,0.009999999999999787,False,False,False,0
50,PPV,Nenhuma,False,Vertical,1020,True,442,DSNU-50-442-PPV-A,2.8,7.08,653.2,7.28,7.09,1.07,0.33,0.1900000000000004,False,False,False,0
25,PPS,Nenhuma,False,Inclinada,1067,True,52,DSNU-25-52-PPS-A,0.9,2.81,697.0,2.97,2.782,3.83,0.39,0.18800000000000017,False,False,False,0
63,PPV,A6,False,Vertical,569,True,42,DSNU-63-42-PPV-A,29.8,6.17,430.7,6.3,6.109,4.89,0.21,0.19099999999999984,False,False,False,0
10,PPS,Nenhuma,False,Horizontal,371,True,57,DSNU-10-57-PPS-A,9.7,7.12,752.7,7.25,7.086,1.77,1.11,0.1639999999999997,False,False,False,0
20,PPS,Nenhuma,False,Vertical,531,True,230,DSNU-20-230-PPS-A,-5.8,8.12,622.8,8.219999999999999,8.217999999999998,2.89,3.06,0.002000000000000668,False,False,False,0
63,PPS,R8,True,Vertical,1131,True,94,DSNU-63-94-PPS-A,30.7,3.98,121.7,4.13,3.917,2.43,0.82,0.21300000000000008,False,False,False,0
16,PPS,Nenhuma,False,Inclinada,186,True,146,DSNU-16-146-PPS-A,46.4,8.44,576.4,8.479999999999999,8.459999999999999,3.91,1.94,0.019999999999999574,False,False,False,0
20,P,R8,False,Vertical,266,True,40,DSNU-20-40-P-A,43.4,5.13,533.3,5.16,4.969,1.29,3.35,0.19099999999999984,False,False,False,0
20,PPS,R8,False,Horizontal,140,True,232,DSNU-20-232-PPS-A,5.6,8.0,625.3,8.02,8.004999999999999,3.93,2.24,0.015000000000000568,False,False,False,0
20,P,R8,False,Horizontal,33,True,65,DSNU-20-65-P-A,47.8,1.75,651.3,1.78,1.6520000000000001,0.66,2.11,0.1279999999999999,False,False,False,0
8,PPS,Nenhuma,False,Horizontal,798,True,30,DSNU-8-30-PPS-A,13.4,6.01,483.3,6.09,5.832,3.58,2.55,0.258,False,False,False,0
8,P,Nenhuma,False,Vertical,696,True,61,DSNU-8-61-P-A,42.9,4.46,796.9,4.61,4.32,3.92,0.26,0.29000000000000004,False,False,False,0
32,PPV,Nenhuma,True,Horizontal,238,True,460,DSNU-32-460-PPV-A,32.6,7.3,301.6,7.41,7.131,2.64,0.11,0.2789999999999999,False,False,False,0
50,PPS,Nenhuma,True,Horizontal,1097,True,425,DSNU-50-425-PPS-A,39.9,2.66,486.9,2.67,2.332,4.87,2.33,0.3380000000000001,False,False,False,0
20,PPS,R8,True,Vertical,674,True,254,DSNU-20-254-PPS-A,23.7,5.04,524.6,5.23,4.862,2.94,1.26,0.3680000000000003,False,False,False,0
50,PPS,Nenhuma,False,Horizontal,206,True,476,DSNU-50-476-PPS-A,-6.3,5.12,647.6,5.17,5.166,1.0,3.02,0.0039999999999995595,False,False,False,0
8,P,Nenhuma,True,Vertical,1064,True,32,DSNU-8-32-P-A,4.3,7.83,460.8,7.84,7.806,3.06,1.46,0.03399999999999981,False,False,False,0
10,PPS,Nenhuma,False,Horizontal,1085,True,73,DSNU-10-73-PPS-A,51.1,5.88,262.5,6.07,5.989,4.63,1.78,0.0810000000000004,False,False,False,0
40,P,Nenhuma,True,Vertical,386,True,174,DSNU-40-174-P-A,12.7,5.47,72.5,5.64,5.555,4.71,2.91,0.08499999999999996,False,False,False,0
32,PPV,Nenhuma,True,Inclinada,399,True,20,DSNU-32-20-PPV-A,10.8,9.44,773.9,9.45,9.171,3.15,3.2,0.2789999999999999,False,False,False,0
12,P,Nenhuma,False,Inclinada,47,True,30,DSNU-12-30-P-A,41.7,3.28,632.7,3.4,3.167,0.76,1.6,0.2330000000000001,False,False,False,0
32,P,A6,False,Horizontal,791,True,235,DSNU-32-235-P-A,-9.9,5.91,669.3,5.93,5.848999999999999,3.32,3.68,0.0810000000000004,False,False,False,0
20,PPS,Nenhuma,False,Horizontal,867,True,97,DSNU-20-97-PPS-A,-0.0,6.85,286.0,6.93,6.91,4.06,1.69,0.019999999999999574,False,False,False,0
12,P,Nenhuma,False,Vertical,1058,True,192,DSNU-12-192-P-A,34.6,8.91,531.4,9.040000000000001,8.959000000000001,1.8,2.31,0.08099999999999952,False,False,False,0
20,PPV,Nenhuma,False,Inclinada,657,True,108,DSNU-20-108-PPV-A,-7.5,4.37,621.3,4.42,4.031,4.79,0.84,0.38900000000000023,False,False,False,0
40,P,Nenhuma,False,Horizontal,669,True,483,DSNU-40-483-P-A,34.9,7.0,166.8,7.19,7.091,2.49,1.94,0.0990000000000002,False,False,False,0
25,P,Nenhuma,True,Vertical,412,True,274,DSNU-25-274-P-A,5.4,2.28,378.6,2.3699999999999997,2.062,3.97,2.41,0.30799999999999983,False,False,False,0
50,P,R3,False,Vertical,703,True,287,DSNU-50-287-P-A,14.5,7.3,440.9,7.38,7.123,3.91,2.47,0.2569999999999997,False,False,False,0
10,PPS,R3,True,Vertical,578,True,27,DSNU-10-27-PPS-A,1.9,4.24,438.0,4.26,3.905,0.68,1.85,0.355,False,False,False,0
16,PPS,A6,False,Inclinada,543,True,143,DSNU-16-143-PPS-A,50.1,5.15,355.4,5.300000000000001,5.208000000000001,1.87,1.25,0.09199999999999964,False,False,False,0
16,P,Nenhuma,False,Inclinada,154,True,132,DSNU-16-132-P-A,-6.1,2.33,482.5,2.49,2.2910000000000004,0.19,2.15,0.19899999999999984,False,False,False,0
63,PPS,Nenhuma,False,Inclinada,601,True,348,DSNU-63-348-PPS-A,17.5,3.04,517.1,3.15,2.905,3.33,3.93,0.2450000000000001,False,False,False,0
10,PPS,Nenhuma,False,Inclinada,188,True,56,DSNU-10-56-PPS-A,3.9,8.13,323.5,8.31,8.106,1.59,3.86,0.20400000000000063,False,False,False,0
25,P,R8,False,Horizontal,870,True,152,DSNU-25-152-P-A,8.8,3.66,207.9,3.8000000000000003,3.6620000000000004,2.42,0.61,0.1379999999999999,False,False,False,0
25,P,Nenhuma,False,Vertical,1154,True,334,DSNU-25-334-P-A,32.1,7.12,351.4,7.2,6.8660000000000005,2.75,1.78,0.33399999999999963,False,False,False,0
12,PPV,A6,False,Vertical,1151,True,155,DSNU-12-155-PPV-A,13.0,7.2,746.9,7.25,7.053,1.1,3.04,0.19700000000000006,False,False,False,0
20,PPS,Nenhuma,False,Horizontal,708,True,17,DSNU-20-17-PPS-A,9.8,4.94,554.7,5.07,4.8100000000000005,3.74,1.49,0.2599999999999998,False,False,False,0
32,PPS,Nenhuma,False,Horizontal,458,True,247,DSNU-32-247-PPS-A,53.4,9.0,496.8,9.18,9.144,1.7,3.72,0.03599999999999959,False,False,False,0
63,P,Nenhuma,False,Inclinada,121,True,63,DSNU-63-63-P-A,44.6,3.24,475.0,3.4200000000000004,3.3230000000000004,1.11,1.94,0.09699999999999998,False,False,False,0
8,PPS,Nenhuma,False,Inclinada,175,True,17,DSNU-8-17-PPS-A,44.5,4.27,371.8,4.409999999999999,4.222999999999999,2.48,0.21,0.18700000000000028,False,False,False,0
63,PPS,A6,True,Inclinada,483,True,320,DSNU-63-320-PPS-A,48.5,4.86,738.0,4.91,4.612,2.43,2.57,0.29800000000000004,False,False,False,0
25,P,R8,False,Horizontal,227,True,477,DSNU-25-477-P-A,40.7,3.8,301.2,3.86,3.839,4.77,0.96,0.020999999999999908,False,False,False,0
16,P,Nenhuma,False,Inclinada,1099,True,80,DSNU-16-80-P-A,52.2,3.85,542.8,4.0200000000000005,4.000000000000001,1.2,0.83,0.019999999999999574,False,False,False,0
10,PPS,Nenhuma,False,Inclinada,634,True,5,DSNU-10-5-PPS-A,11.8,8.17,510.8,8.26,7.976999999999999,3.13,0.99,0.28300000000000036,False,False,False,0
40,PPV,R8,False,Horizontal,748,True,358,DSNU-40-358-PPV-A,25.1,9.18,277.6,9.18,8.888,4.98,2.85,0.2919999999999998,False,False,False,0
32,PPV,R8,True,Horizontal,655,True,229,DSNU-32-229-PPV-A,16.9,2.98,183.8,3.03,2.7039999999999997,4.98,1.36,0.32600000000000007,False,False,False,0
25,P,R3,False,Inclinada,671,True,286,DSNU-25-286-P-A,35.5,7.88,307.9,8.0,7.659,0.95,3.92,0.3410000000000002,False,False,False,0
32,P,Nenhuma,True,Vertical,825,True,32,DSNU-32-32-P-A,17.7,9.07,34.0,9.18,8.881,3.2,2.82,0.2989999999999995,False,False,False,0
12,P,Nenhuma,False,Inclinada,127,True,92,DSNU-12-92-P-A,17.9,4.25,272.4,4.38,4.1819999999999995,1.37,3.52,0.1980000000000004,False,False,False,0
50,PPV,Nenhuma,False,Horizontal,920,True,393,DSNU-50-393-PPV-A,20.7,6.2,26.4,6.390000000000001,6.3340000000000005,3.27,1.17,0.05600000000000005,False,False,False,0
10,P,R3,True,Vertical,263,True,7,DSNU-10-7-P-A,48.3,2.36,235.2,2.5,2.274,2.83,0.26,0.22599999999999998,False,False,False,0
12,P,Nenhuma,True,Horizontal,353,True,139,DSNU-12-139-P-A,-5.5,4.4,776.2,4.5200000000000005,4.2,4.79,3.24,0.3200000000000003,False,False,False,0
20,P,Nenhuma,False,Vertical,1012,True,54,DSNU-20-54-P-A,3.5,6.92,275.8,7.02,6.869999999999999,3.93,0.8,0.15000000000000036,False,False,False,0
40,P,R3,False,Inclinada,979,True,213,DSNU-40-213-P-A,31.9,2.37,537.2,2.4,2.056,2.24,0.51,0.34399999999999986,False,False,False,0
63,P,R3,False,Horizontal,232,True,291,DSNU-63-291-P-A,40.6,2.8,564.4,2.8299999999999996,2.6409999999999996,4.26,2.42,0.18900000000000006,False,False,False,0
25,P,Nenhuma,True,Inclinada,337,True,478,DSNU-25-478-P-A,19.0,6.98,307.6,7.010000000000001,6.654000000000001,2.08,2.27,0.35599999999999987,False,False,False,0
12,P,Nenhuma,False,Vertical,547,True,149,DSNU-12-149-P-A,42.4,1.26,139.9,1.37,1.332,0.76,2.04,0.038000000000000034,False,False,False,0
10,PPS,Nenhuma,False,Horizontal,250,True,75,DSNU-10-75-PPS-A,35.1,3.4,748.9,3.46,3.29,4.88,3.63,0.16999999999999993,False,False,False,0
32,PPS,Nenhuma,False,Vertical,1184,True,310,DSNU-32-310-PPS-A,43.4,5.81,388.1,6.0,5.944,3.79,1.36,0.05600000000000005,False,False,False,0
25,PPS,Nenhuma,True,Vertical,574,True,28,DSNU-25-28-PPS-A,12.4,6.28,475.9,6.42,6.377,2.59,3.47,0.04300000000000015,False,False,False,0
16,PPV,A6,False,Inclinada,559,True,197,DSNU-16-197-PPV-A,6.6,2.11,197.7,2.28,1.9399999999999997,4.84,2.37,0.3400000000000001,False,False,False,0
10,PPV,A6,False,Inclinada,297,True,62,DSNU-10-62-PPV-A,9.5,7.97,645.0,8.04,7.77,4.86,2.02,0.2699999999999996,False,False,False,0
25,PPS,R8,False,Horizontal,556,True,493,DSNU-25-493-PPS-A,26.9,7.35,261.7,7.489999999999999,7.3709999999999996,3.17,3.64,0.11899999999999977,False,False,False,0
50,PPS,Nenhuma,False,Horizontal,109,True,207,DSNU-50-207-PPS-A,16.5,9.39,690.0,9.440000000000001,9.296000000000001,2.59,0.06,0.14400000000000013,False,False,False,0
50,P,Nenhuma,False,Inclinada,708,True,79,DSNU-50-79-P-A,58.0,9.03,394.4,9.18,8.886,3.55,3.84,0.2940000000000005,False,False,False,0
25,PPV,A6,False,Inclinada,315,True,50,DSNU-25-50-PPV-A,32.2,5.25,638.7,5.28,4.981,2.45,3.29,0.2990000000000004,False,False,False,0
25,P,Nenhuma,False,Horizontal,1154,True,184,DSNU-25-184-P-A,24.9,2.87,682.7,2.92,2.569,3.16,2.96,0.351,False,False,False,0
20,PPS,Nenhuma,False,Vertical,143,True,259,DSNU-20-259-PPS-A,38.7,8.75,260.7,8.79,8.454999999999998,1.86,2.76,0.33500000000000085,False,False,False,0
63,PPS,R3,False,Inclinada,965,True,103,DSNU-63-103-PPS-A,37.5,1.69,737.2,1.83,1.5630000000000002,1.01,1.36,0.2669999999999999,False,False,False,0
16,PPS,R8,False,Horizontal,536,True,106,DSNU-16-106-PPS-A,53.0,6.13,416.1,6.14,5.848,2.29,0.14,0.2919999999999998,False,False,False,0
16,P,Nenhuma,False,Vertical,1013,True,55,DSNU-16-55-P-A,25.0,4.73,293.2,4.840000000000001,4.550000000000001,4.24,1.53,0.29000000000000004,False,False,False,0
20,P,R3,False,Horizontal,989,True,284,DSNU-20-284-P-A,28.2,5.59,262.9,5.64,5.561999999999999,1.35,3.78,0.07800000000000029,False,False,False,0
10,PPV,Nenhuma,False,Vertical,385,True,17,DSNU-10-17-PPV-A,-3.8,3.75,667.9,3.86,3.5309999999999997,1.31,0.37,0.3290000000000002,False,False,False,0
63,PPV,R8,False,Inclinada,369,True,371,DSNU-63-371-PPV-A,4.6,5.23,58.0,5.29,5.103,1.19,2.55,0.18700000000000028,False,False,False,0
25,PPS,Nenhuma,False,Vertical,476,True,402,DSNU-25-402-PPS-A,41.7,1.69,618.7,1.8199999999999998,1.4589999999999999,1.11,0.15,0.361,False,False,False,0
63,P,R3,False,Horizontal,666,True,340,DSNU-63-340-P-A,-2.4,6.72,531.5,6.8,6.702,3.68,2.22,0.09799999999999986,False,False,False,0
40,P,Nenhuma,False,Horizontal,621,True,374,DSNU-40-374-P-A,59.4,2.85,575.4,2.88,2.484,3.89,2.16,0.3959999999999999,False,False,False,0
50,P,R3,True,Inclinada,271,True,7,DSNU-50-7-P-A,10.4,2.07,269.6,2.09,1.876,0.22,0.98,0.21399999999999997,False,False,False,0
12,PPV,A6,False,Vertical,1110,True,19,DSNU-12-19-PPV-A,21.4,4.68,760.4,4.84,4.64,0.1,0.23,0.20000000000000018,False,False,False,0
50,P,R3,False,Inclinada,837,True,320,DSNU-50-320-P-A,2.6,3.41,195.4,3.47,3.133,2.15,3.98,0.3370000000000002,False,False,False,0
10,P,A6,True,Horizontal,369,True,45,DSNU-10-45-P-A,20.0,6.25,468.9,6.4,6.041,2.33,2.67,0.359,False,False,False,0
32,PPS,R3,False,Vertical,737,True,45,DSNU-32-45-PPS-A,54.4,4.14,304.7,4.25,4.182,3.96,3.08,0.06799999999999962,False,False,False,0
8,PPV,Nenhuma,False,Vertical,381,True,32,DSNU-8-32-PPV-A,-7.3,8.97,33.8,9.110000000000001,8.758000000000001,0.92,0.77,0.3520000000000003,False,False,False,0
12,P,R3,True,Inclinada,947,True,70,DSNU-12-70-P-A,58.1,6.54,57.6,6.7,6.545,4.85,2.13,0.15500000000000025,False,False,False,0
20,P,A6,False,Inclinada,240,True,95,DSNU-20-95-P-A,13.9,7.79,742.5,7.84,7.47,0.49,2.74,0.3700000000000001,False,False,False,0
25,PPV,Nenhuma,True,Inclinada,327,True,134,DSNU-25-134-PPV-A,6.8,4.02,240.7,4.1,3.7379999999999995,4.85,1.77,0.3620000000000001,False,False,False,0
50,PPS,Nenhuma,True,Horizontal,756,True,250,DSNU-50-250-PPS-A,-6.9,9.13,248.5,9.290000000000001,9.172,0.31,0.32,0.11800000000000033,False,False,False,0
20,P,R3,True,Horizontal,39,True,30,DSNU-20-30-P-A,35.8,8.12,784.2,8.239999999999998,7.958999999999999,2.41,3.29,0.2809999999999997,False,False,False,0
25,PPV,Nenhuma,False,Vertical,897,True,303,DSNU-25-303-PPV-A,14.7,9.5,562.2,9.63,9.236,1.09,0.07,0.39400000000000013,False,False,False,0
8,PPS,R3,False,Vertical,831,True,91,DSNU-8-91-PPS-A,14.7,9.02,413.9,9.03,8.843,4.39,3.61,0.1869999999999994,False,False,False,0
16,PPS,Nenhuma,False,Vertical,388,True,142,DSNU-16-142-PPS-A,48.8,1.76,662.4,1.86,1.659,1.44,0.51,0.20100000000000007,False,False,False,0
40,PPV,Nenhuma,False,Horizontal,628,True,488,DSNU-40-488-PPV-A,6.4,6.75,783.4,6.85,6.683,3.07,2.23,0.16699999999999982,False,False,False,0
12,P,R3,False,Horizontal,46,True,67,DSNU-12-67-P-A,53.6,3.39,396.1,3.5,3.297,3.4,3.6,0.20299999999999985,False,False,False,0
25,PPV,Nenhuma,False,Horizontal,1015,True,105,DSNU-25-105-PPV-A,1.9,4.93,197.4,5.069999999999999,5.0009999999999994,1.59,1.74,0.06899999999999995,False,False,False,0
8,PPS,Nenhuma,False,Horizontal,599,True,56,DSNU-8-56-PPS-A,0.2,8.03,302.7,8.059999999999999,7.668999999999999,1.01,1.82,0.391,False,False,False,0
8,P,Nenhuma,False,Horizontal,828,True,92,DSNU-8-92-P-A,-9.9,9.41,678.2,9.46,9.442,0.54,1.66,0.018000000000000682,False,False,False,0
12,PPV,Nenhuma,False,Inclinada,630,True,197,DSNU-12-197-PPV-A,15.6,3.65,621.3,3.67,3.6149999999999998,2.19,1.92,0.05500000000000016,False,False,False,0
12,PPS,Nenhuma,False,Inclinada,516,True,103,DSNU-12-103-PPS-A,-6.8,1.37,506.4,1.52,1.319,2.19,3.18,0.20100000000000007,False,False,False,0
12,P,Nenhuma,False,Horizontal,40,True,118,DSNU-12-118-P-A,50.6,7.24,537.1,7.28,6.954000000000001,1.91,0.34,0.3259999999999996,False,False,False,0
40,PPS,A6,False,Vertical,281,True,380,DSNU-40-380-PPS-A,15.1,5.25,579.2,5.41,5.406000000000001,3.6,3.44,0.0039999999999995595,False,False,False,0
50,P,Nenhuma,True,Inclinada,880,True,485,DSNU-50-485-P-A,1.4,2.96,401.7,3.04,2.899,0.64,0.93,0.14100000000000001,False,False,False,0
